drugName,condition,average_category,num_reviews
Collagenase clostridium histolyticum,Dupuytren's contracture,3.0,2
Collagenase clostridium histolyticum,Peyronie's Disease,3.0,1
Colyte,Bowel Preparation,1.5,2
CombiPatch,Postmenopausal Symptoms,3.375,8
Combigan,Glaucoma,2.4444444444444446,9
Combigan,Glaucoma/Intraocular Hypertension,3.0,1
Combigan,Intraocular Hypertension,3.0,1
Combivent,"COPD, Maintenance",3.230769230769231,13
Combivent Respimat,7</span> users found this comment helpful.,4.0,1
Combivent Respimat,"COPD, Maintenance",3.0,8
Combivir,HIV Infection,5.0,2
Combivir,Occupational Exposure,1.0,1
Cometriq,Thyroid Cance,1.0,1
Commit,Smoking Cessation,3.823529411764706,17
Compazine,Anxiety,1.25,4
Compazine,Hiccups,3.0,1
Compazine,Nausea/Vomiting,2.021276595744681,47
Compazine,Psychosis,1.0,1
Complera,9</span> users found this comment helpful.,1.0,1
Complera,HIV Infection,3.4489795918367347,49
Compoz Nighttime Sleep Aid,Insomnia,4.0,2
Compro,Nausea/Vomiting,1.0,1
Comtan,Parkinson's Disease,2.75,4
ConZip,Pain,4.0,1
Concept DHA,Vitamin/Mineral Supplementation during Pregnancy/Lactation,4.0,1
Concerta,19</span> users found this comment helpful.,4.0,1
Concerta,2</span> users found this comment helpful.,1.0,1
Concerta,39</span> users found this comment helpful.,5.0,1
Concerta,ADHD,3.2023346303501947,257
Concerta,Narcolepsy,3.857142857142857,7
Concerta,atigue,1.0,1
Condylox,Condylomata Acuminata,3.5,6
Conestat alfa,Hereditary Angioedema,3.0,2
Conivaptan,Euvolemic Hyponatremia,3.0,1
Conjugated estrogens,Abnormal Uterine Bleeding,2.25,4
Conjugated estrogens,Atrophic Urethritis,2.0,1
Conjugated estrogens,Atrophic Vaginitis,1.4,5
Conjugated estrogens,Hypoestrogenism,2.25,4
Conjugated estrogens,Oophorectomy,3.0,8
Conjugated estrogens,Osteoporosis,1.6666666666666667,3
Conjugated estrogens,Postmenopausal Symptoms,2.923076923076923,26
Conjugated estrogens,Primary Ovarian Failure,3.6666666666666665,3
Conjugated estrogens / medroxyprogesterone,Oophorectomy,1.0,1
Conjugated estrogens / medroxyprogesterone,Postmenopausal Symptoms,3.909090909090909,11
Constulose,"Constipation, Chronic",4.0,1
Contrave,0</span> users found this comment helpful.,3.0,1
Contrave,14</span> users found this comment helpful.,3.0,1
Contrave,15</span> users found this comment helpful.,1.0,1
Contrave,20</span> users found this comment helpful.,4.5,2
Contrave,24</span> users found this comment helpful.,5.0,1
Contrave,29</span> users found this comment helpful.,1.0,1
Contrave,4</span> users found this comment helpful.,1.0,1
Contrave,Obesity,3.287037037037037,864
Contrave,Weight Loss,3.110787172011662,343
Copaxone,Multiple Sclerosis,3.080808080808081,99
Copegus,Hepatitis C,5.0,1
Copper,Birth Control,2.8525,800
Cordarone,Arrhythmia,1.5,4
Cordran Tape,Atopic Dermatitis,2.0,1
Cordran Tape,Dermatitis,2.0,1
Cordran Tape,Eczema,2.5,2
Cordran Tape,Psoriasis,3.3333333333333335,3
Coreg,Atrial Fibrillation,4.0,1
Coreg,Heart Failure,3.6,15
Coreg,High Blood Pressure,2.4615384615384617,13
Coreg,Left Ventricular Dysfunction,2.5,6
Coreg CR,Atrial Fibrillation,4.0,1
Coreg CR,Heart Failure,4.5,2
Coreg CR,High Blood Pressure,2.3333333333333335,3
Corgard,Angina,4.0,1
Corgard,High Blood Pressure,2.0,1
Corgard,Migraine Prevention,4.0,1
Corgard,Supraventricular Tachycardia,3.0,1
Coricidin HBP Cold & Flu,Cold Symptoms,3.8,5
Coricidin HBP Cold & Flu,Influenza,3.0,1
Coricidin HBP Cough & Cold,3</span> users found this comment helpful.,1.0,1
Coricidin HBP Cough & Cold,Cough and Nasal Congestion,1.0,3
Corlanor,Heart Failure,2.0,1
Corn Huskers Lotion,Dry Skin,4.0,1
Correctol,Bowel Preparation,3.5,2
Correctol,Constipation,2.0952380952380953,21
Cortef,Adrenocortical Insufficiency,2.6666666666666665,3
Cortenema,Ulcerative Proctitis,3.0,1
Corticotropin,Allergies,4.0,1
Corticotropin,Multiple Sclerosis,4.428571428571429,7
Corticotropin,Polymyositis/Dermatomyositis,5.0,1
Corticotropin,Rheumatoid Arthritis,5.0,1
Corticotropin,Sarcoidosis,4.0,1
Corticotropin,cal Segmental Glomerulosclerosis,1.5,2
Cortisone,Dermatomyositis,3.0,1
Cortisporin Otic,Otitis Externa,4.0,1
Cortizone-10,Eczema,3.0,2
Cortizone-10,Pruritus,2.0,1
Corzide 80 / 5,High Blood Pressure,2.0,1
Cosamin DS,Dietary Supplementation,2.0,1
Cosentyx,Ankylosing Spondylitis,1.5,6
Cosentyx,Plaque Psoriasis,3.6153846153846154,26
Cosentyx,Psoriatic Arthritis,1.6666666666666667,9
Cosopt,"Glaucoma, Open Angle",1.25,4
Cosopt PF,"Glaucoma, Open Angle",4.0,1
Coumadin,Antiphospholipid Syndrome,2.0,1
Coumadin,Deep Vein Thrombosis Prophylaxis after Hip Replacement Surgery,2.0,1
Coumadin,Deep Vein Thrombosis Prophylaxis after Knee Replacement Surgery,1.0,1
Coumadin,"Deep Vein Thrombosis, First Event",3.75,4
Coumadin,"Deep Vein Thrombosis, Recurrent Event",2.0,2
Coumadin,Prevention of Thromboembolism in Atrial Fibrillation,2.5,2
Coumadin,"Prosthetic Heart Valves, Tissue Valves - Thrombosis Prophylaxis",3.0,1
Coumadin,"Pulmonary Embolism, First Event",4.0,2
Cozaar,61</span> users found this comment helpful.,4.0,1
Cozaar,Diabetic Kidney Disease,3.3333333333333335,3
Cozaar,High Blood Pressure,2.5652173913043477,46
Cranberry,Urinary Incontinence,5.0,1
Cranberry,Urinary Tract Infection,3.5,2
Creatine,Herbal Supplementation,1.0,1
Creatine,Not Listed / Othe,5.0,1
Creon,Chronic Pancreatitis,3.3333333333333335,6
Creon,Cystic Fibrosis,4.0,4
Creon,Pancreatic Exocrine Dysfunction,2.8,5
Crestor,Atherosclerosis,2.75,4
Crestor,High Cholesterol,2.2686567164179103,67
Crestor,"High Cholesterol, Familial Heterozygous",3.0,5
Crestor,"High Cholesterol, Familial Homozygous",5.0,1
Crestor,Prevention of Cardiovascular Disease,3.0,2
Crinone,Progesterone Insufficiency,2.0,1
Crisaborole,Atopic Dermatitis,2.9642857142857144,28
Crizotinib,Non-Small Cell Lung Cance,4.75,4
Cromolyn,"Asthma, Maintenance",3.5,8
Cromolyn,Systemic Mastocytosis,3.5,4
Crotamiton,Pruritus,3.6666666666666665,3
Cryselle,0</span> users found this comment helpful.,5.0,1
Cryselle,15</span> users found this comment helpful.,1.0,1
Cryselle,20</span> users found this comment helpful.,4.0,1
Cryselle,8</span> users found this comment helpful.,4.0,1
Cryselle,Abnormal Uterine Bleeding,2.6,10
Cryselle,Birth Control,2.484848484848485,99
Cryselle,Endometriosis,1.5714285714285714,7
Cubicin,Skin and Structure Infection,2.0,1
Cutar,Dermatitis,2.0,1
Cutar,Seborrheic Dermatitis,5.0,1
Cutivate,Atopic Dermatitis,4.0,2
Cutivate,Lichen Sclerosus,5.0,2
Cuvitru,Primary Immunodeficiency Syndrome,5.0,1
Cyanocobalamin,B12 Nutritional Deficiency,4.6,5
Cyanocobalamin,Schilling Test,1.0,1
Cyanocobalamin,Vitamin B12 Deficiency,3.0,8
Cyclafem 1 / 35,Acne,2.0,1
Cyclafem 1 / 35,Birth Control,3.4,10
Cyclafem 7 / 7 / 7,Birth Control,4.0,1
Cyclessa,Birth Control,2.5,6
Cyclizine,Motion Sickness,3.5,6
Cyclizine,Nausea/Vomiting,2.0,4
Cyclobenzaprine,Chronic Myofascial Pain,3.5,6
Cyclobenzaprine,Migraine,3.037037037037037,27
Cyclobenzaprine,Muscle Spasm,2.706611570247934,242
Cyclobenzaprine,Not Listed / Othe,3.3333333333333335,6
Cyclobenzaprine,Sciatica,2.8684210526315788,38
Cyclobenzaprine,Temporomandibular Joint Disorde,2.4545454545454546,11
Cyclobenzaprine,ibromyalgia,2.5833333333333335,36
Cyclobenzaprine,t Pac with Cyclobenzaprine (cyclobenzaprine),3.0,2
Cyclogyl,Uveitis,1.0,1
Cyclopentolate,Uveitis,1.0,1
Cyclophosphamide,Brain Tum,2.0,1
Cyclophosphamide,Chronic Myelogenous Leukemia,3.5,2
Cyclophosphamide,Multiple Sclerosis,3.0,2
Cyclophosphamide,Ovarian Cance,2.0,1
Cyclophosphamide,Wegener's Granulomatosis,4.0,2
Cyclosporine,Eczema,1.0,1
Cyclosporine,Idiopathic Thrombocytopenic Purpura,1.0,2
Cyclosporine,Keratoconjunctivitis Sicca,2.7674418604651163,43
Cyclosporine,"Organ Transplant, Rejection Prophylaxis",3.5,2
Cyclosporine,Psoriasis,5.0,3
Cyclosporine,"Ulcerative Colitis, Active",4.0,2
Cyklokapron,Bleeding Disorde,5.0,1
Cyklokapron,actor IX Deficiency,2.0,1
Cylert,ADHD,3.2857142857142856,7
Cymbalta,2</span> users found this comment helpful.,1.0,1
Cymbalta,3</span> users found this comment helpful.,2.0,1
Cymbalta,4</span> users found this comment helpful.,5.0,1
Cymbalta,6</span> users found this comment helpful.,3.0,1
Cymbalta,7</span> users found this comment helpful.,3.0,1
Cymbalta,Anxiety,2.515527950310559,161
Cymbalta,Back Pain,1.5454545454545454,22
Cymbalta,Bipolar Disorde,3.272727272727273,22
Cymbalta,Chronic Fatigue Syndrome,2.0,5
Cymbalta,Chronic Pain,2.0,86
Cymbalta,Depression,2.442822384428224,411
Cymbalta,Diabetic Peripheral Neuropathy,2.25,28
Cymbalta,Generalized Anxiety Disorde,2.4814814814814814,81
Cymbalta,Hot Flashes,2.3333333333333335,3
Cymbalta,Major Depressive Disorde,2.6511627906976742,43
Cymbalta,Osteoarthritis,2.2857142857142856,21
Cymbalta,Pain,2.111111111111111,54
Cymbalta,Peripheral Neuropathy,3.0,14
Cymbalta,Urinary Incontinence,2.0,2
Cymbalta,ibromyalgia,2.358695652173913,184
Cyproheptadine,Allergic Reactions,4.166666666666667,6
Cyproheptadine,Allergic Rhinitis,3.0,1
Cyproheptadine,Anorexia,4.176470588235294,85
Cyproheptadine,Cluster Headaches,4.333333333333333,3
Cyproheptadine,Migraine,3.5,26
Cyproheptadine,Not Listed / Othe,4.0,3
Cyproheptadine,"Sexual Dysfunction, SSRI Induced",4.0,1
Cyproheptadine,Urticaria,4.5,2
Cyproheptadine,ailure to Thrive,3.3333333333333335,3
Cyred,Birth Control,3.25,8
Cytomel,"Hypothyroidism, After Thyroid Removal",3.2,5
Cytomel,Underactive Thyroid,3.6923076923076925,13
Cytotec,Abortion,3.0,2
Cytoxan,Brain Tum,2.0,1
Cytoxan,Chronic Myelogenous Leukemia,4.0,1
Cytoxan,Multiple Sclerosis,5.0,1
Cytoxan,Wegener's Granulomatosis,4.0,2
Cytra-K,Urinary Tract Stones,2.0,1
D.H.E. 45,Cluster Headaches,3.6666666666666665,3
D.H.E. 45,Migraine,3.0,4
D3,Vitamin D Deficiency,1.0,1
DDAVP,Diabetes Insipidus,4.166666666666667,6
DDAVP,Primary Nocturnal Enuresis,1.0,1
DDAVP Nasal,Diabetes Insipidus,5.0,1
DDAVP Rhinal Tube,Diabetes Insipidus,2.0,1
Dabigatran,Deep Vein Thrombosis,2.1666666666666665,6
Dabigatran,"Deep Vein Thrombosis, Prophylaxis",1.0,1
Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,2.838709677419355,62
Dabigatran,Pulmonary Embolism,1.0,2
Dabrafenib,"Melanoma, Metastatic",1.0,1
Daclatasvir,Hepatitis C,3.4444444444444446,9
Daklinza,Hepatitis C,3.4444444444444446,9
Dalfampridine,Multiple Sclerosis,4.096153846153846,52
Daliresp,COPD,3.32,25
Daliresp,"COPD, Maintenance",2.3333333333333335,12
Dallergy,Nasal Congestion,4.0,1
Dallergy,Rhinitis,3.0,1
Dalmane,Insomnia,3.4545454545454546,11
Damiana,Erectile Dysfunction,5.0,1
Danazol,Angioedema,3.0,2
Danazol,Endometriosis,2.3333333333333335,3
Danazol,ibrocystic Breast Disease,1.0,1
Danocrine,Endometriosis,1.0,1
Danocrine,ibrocystic Breast Disease,1.0,1
Dantrium,98</span> users found this comment helpful.,5.0,1
Dantrolene,Chronic Spasticity,5.0,1
Dapagliflozin,"Diabetes, Type 2",2.707692307692308,65
Dapagliflozin / metformin,min),4.75,4
Dapsone,Acne,3.76878612716763,173
Dapsone,Leukocytoclastic Vasculitis,2.0,2
Dapsone,Linear IgA Disease,5.0,1
Dapsone,Pemphigoid,4.0,1
Dapsone,mis,2.2,5
Daptomycin,Skin and Structure Infection,2.0,1
Daraprim,Malaria Prevention,5.0,1
Darbepoetin alfa,Anemia Associated with Chronic Renal Failure,2.3333333333333335,3
Darbepoetin alfa,"Anemia, Chemotherapy Induced",3.0,1
Darifenacin,Overactive Bladde,2.9166666666666665,12
Darifenacin,Urinary Incontinence,3.0,7
Darunavir,HIV Infection,4.25,4
Darvocet A500,2</span> users found this comment helpful.,1.0,1
Darvocet A500,Pain,2.6666666666666665,3
Darvocet-N 50,13</span> users found this comment helpful.,1.0,1
Darvocet-N 50,Pain,2.0,1
Darvon,Pain,2.142857142857143,7
Dasabuvir / ombitasvir / paritaprevir / ritonavir,Hepatitis C,3.25,8
Dasatinib,Acute Lymphoblastic Leukemia,1.0,1
Dasatinib,Chronic Myelogenous Leukemia,2.230769230769231,13
Dasatinib,Leukemia,4.0,2
Dasatinib,Not Listed / Othe,3.0,1
Dasetta 1 / 35,Birth Control,2.0,1
Dasetta 7 / 7 / 7,Birth Control,1.0,1
Dasetta 7 / 7 / 7,Menstrual Disorders,3.0,1
Daypro,Osteoarthritis,5.0,1
Daypro,Rheumatoid Arthritis,3.3333333333333335,3
Daytrana,1</span> users found this comment helpful.,3.0,1
Daytrana,ADHD,3.1639344262295084,61
Dazidox,Chronic Pain,1.0,1
Deblitane,Birth Control,3.0,2
Debrox,Ear Wax Impaction,2.6666666666666665,3
Decadron,Addison's Disease,4.0,1
Decadron,Allergic Rhinitis,4.0,1
Decadron,Asthma,5.0,1
Decadron,Croup,3.0,1
Decadron,Dermatitis Herpetiformis,5.0,1
Decadron,Inflammatory Conditions,2.142857142857143,7
Decadron,Multiple Sclerosis,2.0,1
Declomycin,SIADH,3.0,2
Deconamine,Allergic Rhinitis,4.5,2
Degarelix,Prostate Cance,3.0,4
Dehydroepiandrosterone,Dietary Supplementation,5.0,1
Delatestryl,"Hypogonadism, Male",4.0,3
Delsym,Cough,2.6153846153846154,104
Delsym 12 Hour Cough Relief,Cough,2.1818181818181817,11
Deltasone,Allergic Reactions,5.0,1
Deltasone,Asthma,4.0,1
Deltasone,Cluster Headaches,3.0,1
Deltasone,Eczema,1.0,1
Deltasone,Rheumatoid Arthritis,5.0,1
Deltasone,Sarcoidosis,5.0,1
Deltasone,Sinusitis,4.0,1
Delzicol,Ulcerative Colitis,4.333333333333333,3
Delzicol,"Ulcerative Colitis, Active",2.0,2
Demadex,Edema,3.0,1
Demeclocycline,SIADH,3.3333333333333335,3
Demerol,Light Sedation,3.4,5
Demerol,Pain,2.6346153846153846,52
Denavir,Cold Sores,4.181818181818182,33
Denosumab,Giant Cell Tumor of Bone,5.0,1
Denosumab,Hypercalcemia of Malignancy,1.0,3
Denosumab,Osteolytic Bone Metastases of Solid Tumors,1.0,1
Denosumab,Osteoporosis,1.6470588235294117,68
Deoxycholic acid,Submental Fullness,2.5,2
Depakene,Bipolar Disorde,4.0,2
Depakene,Schizoaffective Disorde,3.5,2
Depakene,Seizure Prevention,1.5,2
Depakene,Seizures,1.0,1
Depakote,4</span> users found this comment helpful.,4.0,1
Depakote,5</span> users found this comment helpful.,1.0,1
Depakote,7</span> users found this comment helpful.,4.0,1
Depakote,Bipolar Disorde,3.1578947368421053,114
Depakote,Epilepsy,3.342857142857143,35
Depakote,Hyperekplexia,2.0,1
Depakote,Mania,4.0,13
Depakote,Migraine Prevention,3.1333333333333333,30
Depakote ER,Bipolar Disorde,2.7586206896551726,29
Depakote ER,Epilepsy,3.0,14
Depakote ER,Mania,4.0,2
Depakote ER,Migraine Prevention,3.8,20
Depakote Sprinkles,Mania,4.0,1
Deplin,13</span> users found this comment helpful.,4.0,1
Deplin,32</span> users found this comment helpful.,5.0,1
Deplin,41</span> users found this comment helpful.,3.0,1
Deplin,Borderline Personality Disorde,5.0,1
Deplin,Depression,3.442622950819672,61
Deplin,lic Acid Deficiency,3.0,4
Depo-Medrol,4</span> users found this comment helpful.,2.5,2
Depo-Medrol,Inflammatory Conditions,2.2,5
Depo-Medrol,Osteoarthritis,3.0,2
Depo-Medrol,Rheumatoid Arthritis,1.0,1
Depo-Provera,0</span> users found this comment helpful.,3.625,8
Depo-Provera,12</span> users found this comment helpful.,1.0,1
Depo-Provera,15</span> users found this comment helpful.,3.0,2
Depo-Provera,19</span> users found this comment helpful.,5.0,1
Depo-Provera,1</span> users found this comment helpful.,2.5,8
Depo-Provera,2</span> users found this comment helpful.,2.75,4
Depo-Provera,3</span> users found this comment helpful.,3.0,1
Depo-Provera,45</span> users found this comment helpful.,2.0,1
Depo-Provera,4</span> users found this comment helpful.,3.3333333333333335,3
Depo-Provera,5</span> users found this comment helpful.,2.0,3
Depo-Provera,6</span> users found this comment helpful.,1.0,1
Depo-Provera,7</span> users found this comment helpful.,2.0,1
Depo-Provera,Abnormal Uterine Bleeding,2.3126436781609194,435
Depo-Provera,Amenorrhea,3.6666666666666665,6
Depo-Provera,Birth Control,2.824644549763033,633
Depo-Provera,"Endometrial Hyperplasia, Prophylaxis",5.0,1
Depo-Provera,Endometriosis,2.5652173913043477,46
Depo-Provera Contraceptive,Birth Control,2.857142857142857,7
Depo-Testosterone,"Hypogonadism, Male",2.0,5
Derma-Smoothe / FS (Scalp),Seborrheic Dermatitis,5.0,1
DermaZinc Shampoo,Seborrheic Dermatitis,5.0,1
Dermal filler,Not Listed / Othe,4.0,1
Dermal filler,acial Lipoatrophy,5.0,2
Dermal filler,acial Wrinkles,3.2941176470588234,17
Dermatop,Eczema,3.5,2
DesOwen,Eczema,4.5,4
DesOwen,Psoriasis,3.0,1
Desipramine,ADHD,1.0,1
Desipramine,Depression,3.4166666666666665,12
Desipramine,Irritable Bowel Syndrome,3.4285714285714284,7
Desipramine,Vulvodynia,2.5,2
Desloratadine,Allergic Rhinitis,3.3333333333333335,12
Desloratadine,Urticaria,3.5,2
Desloratadine / pseudoephedrine,Allergic Rhinitis,2.0,1
Desmopressin,Diabetes Insipidus,3.75,12
Desmopressin,Not Listed / Othe,5.0,1
Desmopressin,Primary Nocturnal Enuresis,2.5,4
Desmopressin,von Willebrand's Disease,3.6666666666666665,3
Desogen,1</span> users found this comment helpful.,2.0,1
Desogen,2</span> users found this comment helpful.,1.0,1
Desogen,3</span> users found this comment helpful.,2.0,1
Desogen,9</span> users found this comment helpful.,5.0,1
Desogen,Birth Control,2.8,20
Desogen,Polycystic Ovary Syndrome,3.0,1
Desogestrel / ethinyl estradiol,Abnormal Uterine Bleeding,2.6,5
Desogestrel / ethinyl estradiol,Birth Control,2.816793893129771,655
Desogestrel / ethinyl estradiol,Endometriosis,2.6666666666666665,3
Desogestrel / ethinyl estradiol,Polycystic Ovary Syndrome,3.6666666666666665,12
Desonate,Eczema,4.0,1
Desonide,Atopic Dermatitis,2.6666666666666665,3
Desonide,Dermatitis,3.0,8
Desonide,Eczema,3.764705882352941,17
Desonide,Psoriasis,4.0,4
Desoximetasone,Atopic Dermatitis,2.5,2
Desoximetasone,Dermatitis,4.0,1
Desoximetasone,Eczema,2.625,8
Desoximetasone,Psoriasis,3.625,8
Desoxyn,ADHD,3.8947368421052633,19
Desoxyn,Obesity,4.0,2
Desquam-X Wash,Acne,5.0,1
Desvenlafaxine,ADHD,4.333333333333333,3
Desvenlafaxine,Anxiety,3.358974358974359,117
Desvenlafaxine,Bipolar Disorde,3.909090909090909,11
Desvenlafaxine,Depression,2.917975567190227,573
Desvenlafaxine,Hot Flashes,5.0,1
Desvenlafaxine,Major Depressive Disorde,2.3684210526315788,38
Desvenlafaxine,Narcolepsy,3.0,1
Desvenlafaxine,Not Listed / Othe,4.333333333333333,3
Desvenlafaxine,Obesity,3.0,3
Desvenlafaxine,Panic Disorde,3.375,8
Desvenlafaxine,Post Traumatic Stress Disorde,2.6666666666666665,12
Desvenlafaxine,Postmenopausal Symptoms,1.3333333333333333,3
Desvenlafaxine,ibromyalgia,2.7,20
Desyrel,Anxiety,4.5,2
Desyrel,Depression,3.3333333333333335,3
Desyrel,Insomnia,3.3636363636363638,11
Desyrel,Major Depressive Disorde,3.5,2
Desyrel,Sedation,3.25,8
Desyrel,ibromyalgia,2.75,8
Desyrel Dividose,Insomnia,4.0,1
Desyrel Dividose,Sedation,5.0,1
Detrol,Overactive Bladde,3.642857142857143,14
Detrol,Urinary Incontinence,3.5,2
Detrol LA,Overactive Bladde,3.4,10
Detrol LA,Urinary Incontinence,3.0,5
Devrom,Gas,4.0,1
Dexamethasone,Addison's Disease,3.75,4
Dexamethasone,Allergic Rhinitis,4.0,1
Dexamethasone,Aphthous Ulce,3.0,1
Dexamethasone,Asthma,5.0,1
Dexamethasone,Atopic Dermatitis,4.0,1
Dexamethasone,Cerebral Edema,2.0,2
Dexamethasone,Conjunctivitis,4.0,1
Dexamethasone,Croup,3.0,1
Dexamethasone,Dermatitis Herpeti,5.0,1
Dexamethasone,Eczema,3.0,3
Dexamethasone,Gouty Arthritis,2.0,1
Dexamethasone,Idiopathic Thrombocytopenic Purpura,1.0,1
Dexamethasone,Inflammatory Conditions,2.2666666666666666,30
Dexamethasone,Lymphoma,2.0,1
Dexamethasone,Macular Edema,2.0,1
Dexamethasone,Multiple Myeloma,4.0,1
Dexamethasone,Multiple Sclerosis,2.0,1
Dexamethasone,"Nausea/Vomiting, Chemotherapy Induced",1.8333333333333333,6
Dexamethasone,Not Listed / Othe,2.0,4
Dexamethasone,Plaque Psoriasis,4.0,1
Dexamethasone,Ulcerative Colitis,3.0,1
Dexamethasone,Uveitis,5.0,1
Dexamethasone / neomycin / polymyxin b,Blepharitis,1.5,2
Dexamethasone / neomycin / polymyxin b,"Conjunctivitis, Bacterial",3.0,3
Dexamethasone / tobramycin,"Conjunctivitis, Bacterial",3.6,5
Dexamethasone / tobramycin,Postoperative Ocular Inflammation,4.0,1
Dexamethasone Intensol,Inflammatory Conditions,3.0,2
Dexamethasone Intensol,"Nausea/Vomiting, Chemotherapy Induced",1.0,1
Dexasone,Lymphoma,2.0,1
Dexbrompheniramine / pseudoephedrine,Allergic Rhinitis,3.611111111111111,18
Dexbrompheniramine / pseudoephedrine,Cold Symptoms,2.888888888888889,9
Dexbrompheniramine / pseudoephedrine,Nasal Congestion,3.4,15
Dexbrompheniramine / pseudoephedrine,Sinus Symptoms,2.6666666666666665,9
Dexchlorpheniramine,Allergic Reactions,3.5,2
Dexchlorpheniramine,Allergic Rhinitis,2.5,2
Dexchlorpheniramine / dextromethorphan / pseudoephedrine,Sinusitis,3.0,2
Dexedrine,ADHD,3.754385964912281,57
Dexedrine,Hypersomnia,5.0,1
Dexedrine,Narcolepsy,3.272727272727273,11
Dexedrine,"Sexual Dysfunction, SSRI Induced",4.0,2
Dexilant,19</span> users found this comment helpful.,1.0,1
Dexilant,22</span> users found this comment helpful.,4.0,1
Dexilant,Barrett's Esophagus,4.166666666666667,12
Dexilant,Erosive Esophagitis,2.625,8
Dexilant,GERD,2.5168539325842696,89
Dexlansoprazole,Barrett's Esophagus,4.176470588235294,17
Dexlansoprazole,Erosive Esophagitis,3.0833333333333335,12
Dexlansoprazole,GERD,2.601769911504425,113
Dexmethylphenidate,ADHD,3.25,120
Dexmethylphenidate,Auditory Processing Disorde,3.4,5
Dexpak Taperpak,Eczema,5.0,1
Dexpanthenol,Dry Skin,4.0,1
Dextroamphetamine,ADHD,3.872340425531915,94
Dextroamphetamine,Hypersomnia,5.0,4
Dextroamphetamine,Narcolepsy,3.3333333333333335,18
Dextroamphetamine,"Sexual Dysfunction, SSRI Induced",2.8333333333333335,6
Dextroamphetamine,atigue,2.8333333333333335,6
Dextromethorphan,Cough,2.497076023391813,171
Dextromethorphan / guaifenesin,Cough,3.5555555555555554,9
Dextromethorphan / guaifenesin,Expectoration,1.0,2
Dextromethorphan / guaifenesin / phenylephrine,Cough and Nasal Congestion,3.0,4
Dextromethorphan / guaifenesin / pseudoephedrine,Cough and Nasal Congestion,3.8333333333333335,6
Dextromethorphan / phenylephrine / pyrilamine,Cold Symptoms,3.0,2
Dextromethorphan / promethazine,Cold Symptoms,5.0,1
Dextromethorphan / promethazine,Cough,4.166666666666667,6
Dextromethorphan / quinidine,Pseudobulbar Affect,2.5384615384615383,13
